ID_Compra;ID_Cliente;Idade;Sexo;Estado_Civil;Cidade;Regiao;Renda_Mensal;Tempo_Cliente_Anos;Canal;Produto;Categoria;Quantidade;Valor_Unitario;Desconto_%;Valor_Total;Forma_Pagamento;Cupom;Programa_Fidelidade;Avaliacao;Cancelou;Fraude;Mes;Data_Compra
1258;C0774;57;F;Divorciado;Curitiba;Sul;15098;6;Loja;Cadeira Gamer;Móveis;1;1800;5;1710;Pix;Sim;Não;5;Não;Não;November;08/11/2025
1259;C0106;63;F;Solteiro;São Paulo;Sudeste;17565;14;Site;Smartphone;Telefonia;3;2800;0;8400;Boleto;Não;Sim;5;Não;Não;December;09/12/2025
1260;C0487;55;M;Solteiro;Curitiba;Sul;16909;6;Loja;Smartphone;Telefonia;2;2800;0;5600;Boleto;Não;Sim;2;Sim;Não;August;30/08/2025
1261;C0155;18;M;Casado;Brasília;Centro-Oeste;20487;12;App;SSD 1TB;Armazenamento;2;650;0;1300;Boleto;Não;Não;5;Não;Não;December;20/12/2025
1262;C0214;57;F;Casado;Curitiba;Sul;9459;13;Site;Smartphone;Telefonia;4;2800;0;11200;Pix;Não;Sim;1;Sim;Sim;February;26/02/2025
1263;C0418;51;F;Solteiro;Manaus;Norte;18947;12;App;Smartphone;Telefonia;1;2800;0;2800;Cartão;Não;Não;5;Não;Não;February;02/02/2025
1264;C0442;31;F;Solteiro;São Paulo;Sudeste;17050;7;Loja;SSD 1TB;Armazenamento;1;650;0;650;Pix;Não;Não;4;Não;Não;April;22/04/2025
1265;C0500;32;M;Divorciado;Rio de Janeiro;Sudeste;13413;3;App;Monitor;Informática;1;1100;10;990;Pix;Sim;Não;5;Não;Não;September;10/09/2025
1266;C0022;28;M;Solteiro;São Paulo;Sudeste;10936;12;App;Monitor;Informática;4;1100;20;3520;Pix;Sim;Sim;5;Não;Não;January;13/01/2025
1267;C0028;58;F;Divorciado;Fortaleza;Nordeste;2770;4;Site;Roteador;Redes;2;480;0;960;Cartão;Não;Sim;5;Não;Não;October;11/10/2025
1268;C0249;40;F;Divorciado;Belém;Norte;6805;15;App;Smartphone;Telefonia;4;2800;0;11200;Boleto;Não;Sim;3;Não;Não;June;16/06/2025
1269;C0351;41;M;Solteiro;Recife;Nordeste;19602;12;Loja;Cadeira Gamer;Móveis;1;1800;5;1710;Cartão;Sim;Sim;2;Sim;Não;February;07/02/2025
1270;C0112;59;M;Divorciado;Rio de Janeiro;Sudeste;2348;10;Loja;Roteador;Redes;3;480;10;1296;Cartão;Sim;Não;5;Não;Não;October;17/10/2025
1271;C0150;27;M;Solteiro;Curitiba;Sul;11118;13;Loja;Impressora;Informática;1;950;5;902,5;Cartão;Sim;Sim;5;Não;Não;April;12/04/2025
1272;C0564;57;M;Casado;São Paulo;Sudeste;13666;4;App;Smartphone;Telefonia;2;2800;5;5320;Boleto;Sim;Não;5;Não;Não;February;04/02/2025
1273;C0113;20;F;Solteiro;Curitiba;Sul;3043;1;Loja;Impressora;Informática;4;950;15;3230;Boleto;Sim;Não;5;Não;Não;January;27/01/2025
1274;C0528;70;M;Casado;Curitiba;Sul;3403;12;Site;Smartwatch;Wearables;4;1600;5;6080;Cartão;Sim;Sim;5;Não;Não;June;12/06/2025
1275;C0192;31;M;Solteiro;Fortaleza;Nordeste;21293;8;Loja;Webcam;Informática;2;260;0;520;Cartão;Não;Sim;4;Não;Não;September;11/09/2025
1276;C0577;31;M;Divorciado;Belém;Norte;14573;2;App;Monitor;Informática;4;1100;0;4400;Boleto;Não;Não;4;Não;Não;November;02/11/2025
1277;C0106;19;M;Casado;Rio de Janeiro;Sudeste;17868;13;Loja;Smartwatch;Wearables;2;1600;0;3200;Pix;Não;Sim;5;Não;Não;March;23/03/2025
1278;C0704;23;M;Casado;Manaus;Norte;6633;4;Loja;Smartphone;Telefonia;4;2800;5;10640;Boleto;Sim;Não;4;Não;Não;April;08/04/2025
1279;C0120;52;F;Casado;Manaus;Norte;6931;4;App;Mouse;Informática;2;120;15;204;Boleto;Sim;Sim;5;Não;Não;August;18/08/2025
1280;C0762;50;M;Divorciado;Curitiba;Sul;21924;0;Loja;Teclado;Informática;3;220;10;594;Pix;Sim;Não;4;Não;Não;October;09/10/2025
1281;C0756;61;F;Solteiro;Brasília;Centro-Oeste;9140;13;Site;Roteador;Redes;1;480;20;384;Cartão;Sim;Sim;3;Não;Não;July;10/07/2025
1282;C0380;41;F;Casado;Recife;Nordeste;17214;14;Loja;Webcam;Informática;2;260;0;520;Pix;Não;Sim;4;Não;Não;April;02/04/2025
1283;C0624;20;M;Casado;Fortaleza;Nordeste;17354;9;Loja;Mouse;Informática;2;120;0;240;Boleto;Não;Sim;2;Sim;Não;September;10/09/2025
1284;C0038;34;F;Solteiro;Recife;Nordeste;8219;5;App;Roteador;Redes;3;480;0;1440;Cartão;Não;Sim;2;Sim;Não;October;16/10/2025
1285;C0426;63;F;Casado;Recife;Nordeste;13352;6;Site;Mouse;Informática;4;120;0;480;Cartão;Não;Sim;4;Não;Não;September;11/09/2025
1286;C0523;68;M;Divorciado;Belém;Norte;2181;0;Site;Cadeira Gamer;Móveis;1;1800;15;1530;Cartão;Sim;Não;3;Sim;Não;October;23/10/2025
1287;C0492;61;F;Solteiro;Curitiba;Sul;9852;2;Site;Headset;Informática;3;380;5;1083;Cartão;Sim;Não;5;Não;Não;August;13/08/2025
1288;C0669;43;F;Casado;Rio de Janeiro;Sudeste;3953;4;App;Monitor;Informática;1;1100;0;1100;Pix;Não;Sim;5;Não;Não;October;30/10/2025
1289;C0795;46;F;Divorciado;Recife;Nordeste;16292;1;App;Smartphone;Telefonia;2;2800;10;5040;Cartão;Sim;Não;5;Não;Não;February;27/02/2025
1290;C0382;65;M;Solteiro;Recife;Nordeste;21914;4;Loja;Impressora;Informática;2;950;15;1615;Pix;Sim;Sim;3;Não;Não;July;12/07/2025
1291;C0367;50;M;Divorciado;São Paulo;Sudeste;4998;5;Loja;SSD 1TB;Armazenamento;1;650;10;585;Boleto;Sim;Sim;5;Não;Não;June;14/06/2025
1292;C0571;40;F;Solteiro;Curitiba;Sul;13393;2;Loja;Monitor;Informática;2;1100;0;2200;Boleto;Não;Não;4;Não;Não;August;05/08/2025
1293;C0148;67;M;Divorciado;São Paulo;Sudeste;11435;5;App;SSD 1TB;Armazenamento;1;650;0;650;Cartão;Não;Sim;4;Não;Não;March;23/03/2025
1294;C0014;32;M;Solteiro;Brasília;Centro-Oeste;19431;8;Loja;Teclado;Informática;2;220;20;352;Boleto;Sim;Sim;4;Não;Não;July;21/07/2025
1295;C0686;69;M;Casado;Manaus;Norte;8283;6;Site;Mouse;Informática;1;120;20;96;Pix;Sim;Sim;4;Não;Não;February;18/02/2025
1296;C0790;21;F;Solteiro;Brasília;Centro-Oeste;17725;7;App;Mouse;Informática;4;120;5;456;Cartão;Sim;Sim;5;Não;Não;March;04/03/2025
1297;C0729;67;F;Divorciado;Fortaleza;Nordeste;11956;8;App;Mouse;Informática;2;120;5;228;Boleto;Sim;Não;2;Sim;Não;April;09/04/2025
1298;C0407;50;F;Solteiro;Recife;Nordeste;5230;13;Site;Teclado;Informática;1;220;10;198;Cartão;Sim;Não;5;Não;Não;November;17/11/2025
1299;C0749;70;F;Solteiro;São Paulo;Sudeste;5679;3;App;Smartphone;Telefonia;2;2800;0;5600;Cartão;Não;Sim;5;Não;Não;July;12/07/2025
1300;C0625;35;M;Solteiro;Brasília;Centro-Oeste;12227;11;Loja;Notebook;Informática;3;4500;0;13500;Boleto;Não;Sim;5;Não;Não;October;04/10/2025
1301;C0554;68;M;Divorciado;Fortaleza;Nordeste;6800;12;Loja;Webcam;Informática;4;260;0;1040;Cartão;Não;Sim;4;Não;Não;December;23/12/2025
1302;C0632;64;F;Solteiro;Manaus;Norte;2022;10;Site;Smartphone;Telefonia;4;2800;10;10080;Pix;Sim;Sim;3;Não;Não;January;02/01/2025
1303;C0532;57;M;Casado;Recife;Nordeste;7720;4;Loja;Teclado;Informática;4;220;0;880;Boleto;Não;Sim;5;Não;Não;April;11/04/2025
1304;C0551;61;F;Solteiro;Manaus;Norte;17738;2;Site;Smartphone;Telefonia;4;2800;5;10640;Boleto;Sim;Não;4;Não;Não;January;29/01/2025
1305;C0204;58;F;Divorciado;Rio de Janeiro;Sudeste;14213;13;Site;Smartphone;Telefonia;4;2800;15;9520;Pix;Sim;Não;4;Não;Não;June;17/06/2025
1306;C0049;50;M;Divorciado;Manaus;Norte;14729;6;Loja;Headset;Informática;4;380;20;1216;Boleto;Sim;Não;4;Não;Sim;October;14/10/2025
1307;C0239;23;M;Casado;São Paulo;Sudeste;18714;7;Site;Smartphone;Telefonia;2;2800;10;5040;Pix;Sim;Sim;1;Sim;Não;January;09/01/2025
1308;C0792;20;F;Solteiro;Manaus;Norte;5837;7;Loja;Mouse;Informática;3;120;0;360;Pix;Não;Sim;4;Não;Não;October;25/10/2025
1309;C0021;27;F;Casado;Brasília;Centro-Oeste;8425;0;App;Impressora;Informática;4;950;10;3420;Cartão;Sim;Não;5;Não;Não;July;27/07/2025
1310;C0708;30;M;Solteiro;Fortaleza;Nordeste;4750;4;Site;Webcam;Informática;2;260;0;520;Boleto;Não;Sim;4;Não;Não;February;25/02/2025
1311;C0509;38;M;Solteiro;Fortaleza;Nordeste;17284;8;Site;Webcam;Informática;1;260;0;260;Cartão;Não;Não;5;Não;Não;March;11/03/2025
1312;C0800;24;F;Solteiro;São Paulo;Sudeste;12363;5;Loja;Monitor;Informática;3;1100;0;3300;Pix;Não;Não;5;Não;Não;July;16/07/2025
1313;C0073;68;M;Solteiro;Brasília;Centro-Oeste;9675;6;Loja;Headset;Informática;2;380;5;722;Boleto;Sim;Sim;3;Não;Não;November;23/11/2025
1314;C0534;21;M;Solteiro;Manaus;Norte;13832;6;Loja;Smartphone;Telefonia;4;2800;10;10080;Pix;Sim;Sim;5;Não;Não;June;29/06/2025
1315;C0333;62;M;Solteiro;Belém;Norte;18217;12;App;Smartwatch;Wearables;4;1600;10;5760;Cartão;Sim;Não;4;Não;Não;March;02/03/2025
1316;C0726;51;M;Casado;Recife;Nordeste;15994;9;App;Smartwatch;Wearables;3;1600;10;4320;Pix;Sim;Não;4;Não;Não;October;20/10/2025
1317;C0770;42;M;Solteiro;Recife;Nordeste;13363;9;App;Impressora;Informática;2;950;5;1805;Pix;Sim;Sim;5;Não;Não;January;09/01/2025
1318;C0189;40;M;Solteiro;Curitiba;Sul;18245;10;Site;Roteador;Redes;1;480;0;480;Boleto;Não;Sim;5;Não;Não;October;29/10/2025
1319;C0190;69;M;Casado;Rio de Janeiro;Sudeste;6866;7;Loja;Headset;Informática;4;380;0;1520;Pix;Não;Sim;5;Não;Não;October;23/10/2025
1320;C0365;19;M;Casado;Brasília;Centro-Oeste;5989;13;Loja;Mouse;Informática;2;120;5;228;Boleto;Sim;Não;5;Não;Não;June;21/06/2025
1321;C0115;53;F;Solteiro;Brasília;Centro-Oeste;14933;11;Site;Smartphone;Telefonia;4;2800;10;10080;Boleto;Sim;Não;5;Não;Não;July;26/07/2025
1322;C0171;29;F;Divorciado;Manaus;Norte;12659;10;App;Smartphone;Telefonia;2;2800;0;5600;Cartão;Não;Sim;1;Sim;Não;July;28/07/2025
1323;C0055;22;F;Solteiro;Fortaleza;Nordeste;8580;15;Loja;Teclado;Informática;2;220;0;440;Boleto;Não;Sim;5;Não;Não;May;13/05/2025
1324;C0025;39;F;Casado;Belém;Norte;2787;15;App;Roteador;Redes;4;480;20;1536;Pix;Sim;Não;5;Não;Sim;January;02/01/2025
1325;C0599;19;F;Solteiro;São Paulo;Sudeste;16587;11;App;Monitor;Informática;3;1100;10;2970;Boleto;Sim;Sim;4;Não;Não;January;06/01/2025
1326;C0492;37;F;Casado;Fortaleza;Nordeste;12344;11;Site;Headset;Informática;4;380;0;1520;Pix;Não;Não;3;Não;Não;August;11/08/2025
1327;C0281;47;F;Divorciado;Recife;Nordeste;10466;6;Loja;Notebook;Informática;3;4500;0;13500;Pix;Não;Sim;4;Não;Sim;April;13/04/2025
1328;C0495;65;M;Casado;Fortaleza;Nordeste;7757;4;App;Headset;Informática;1;380;15;323;Pix;Sim;Sim;5;Não;Não;March;01/03/2025
1329;C0451;30;F;Casado;Manaus;Norte;17603;14;App;Headset;Informática;3;380;0;1140;Boleto;Não;Sim;4;Não;Não;May;24/05/2025
1330;C0047;67;M;Divorciado;Rio de Janeiro;Sudeste;18645;13;Site;Webcam;Informática;1;260;0;260;Cartão;Não;Sim;4;Não;Não;August;25/08/2025
1331;C0700;50;M;Solteiro;Fortaleza;Nordeste;20224;1;App;Roteador;Redes;3;480;10;1296;Boleto;Sim;Não;3;Não;Não;December;17/12/2025
1332;C0332;66;M;Divorciado;Brasília;Centro-Oeste;5261;11;App;Mouse;Informática;2;120;10;216;Boleto;Sim;Sim;3;Não;Não;May;08/05/2025
1333;C0269;34;M;Solteiro;Recife;Nordeste;10402;13;Site;Headset;Informática;1;380;10;342;Cartão;Sim;Sim;4;Não;Não;October;26/10/2025
1334;C0489;70;M;Casado;Belém;Norte;20680;12;App;Webcam;Informática;1;260;5;247;Cartão;Sim;Sim;5;Não;Não;February;20/02/2025
1335;C0203;44;F;Solteiro;Belém;Norte;2221;15;App;Mouse;Informática;2;120;0;240;Boleto;Não;Sim;5;Não;Não;November;07/11/2025
1336;C0238;24;M;Casado;Brasília;Centro-Oeste;6621;15;Site;Monitor;Informática;4;1100;20;3520;Cartão;Sim;Sim;2;Sim;Não;October;22/10/2025
1337;C0132;57;M;Solteiro;Curitiba;Sul;2214;6;App;Headset;Informática;4;380;0;1520;Pix;Não;Sim;5;Não;Não;December;20/12/2025
1338;C0782;66;F;Solteiro;Fortaleza;Nordeste;7684;8;Site;Cadeira Gamer;Móveis;1;1800;10;1620;Pix;Sim;Sim;4;Não;Não;October;27/10/2025
1339;C0381;19;M;Casado;Brasília;Centro-Oeste;2751;5;App;Headset;Informática;4;380;0;1520;Cartão;Não;Sim;3;Não;Não;July;05/07/2025
1340;C0598;51;F;Casado;Manaus;Norte;10812;7;App;Smartphone;Telefonia;1;2800;15;2380;Boleto;Sim;Sim;4;Não;Não;September;15/09/2025
1341;C0602;35;M;Solteiro;Rio de Janeiro;Sudeste;12816;14;App;Roteador;Redes;1;480;0;480;Pix;Não;Não;3;Não;Não;May;06/05/2025
1342;C0011;47;F;Solteiro;Rio de Janeiro;Sudeste;21497;12;Loja;Smartwatch;Wearables;4;1600;15;5440;Boleto;Sim;Não;3;Não;Não;April;25/04/2025
1343;C0055;39;F;Casado;Fortaleza;Nordeste;5892;12;Loja;Roteador;Redes;4;480;5;1824;Pix;Sim;Não;5;Não;Não;March;18/03/2025
1344;C0651;60;M;Solteiro;Manaus;Norte;3272;2;App;Mouse;Informática;3;120;0;360;Pix;Não;Não;3;Não;Não;November;10/11/2025
1345;C0386;45;F;Divorciado;Curitiba;Sul;17716;4;Site;Teclado;Informática;3;220;10;594;Boleto;Sim;Sim;5;Não;Não;November;09/11/2025
1346;C0389;37;M;Solteiro;Curitiba;Sul;8161;9;Loja;Teclado;Informática;3;220;15;561;Pix;Sim;Não;3;Não;Não;March;17/03/2025
1347;C0312;28;F;Divorciado;Manaus;Norte;16932;5;Loja;Mouse;Informática;2;120;0;240;Pix;Não;Sim;5;Não;Não;February;25/02/2025
1348;C0667;69;F;Divorciado;Manaus;Norte;20560;10;Loja;Mouse;Informática;2;120;5;228;Cartão;Sim;Sim;4;Não;Não;February;18/02/2025
1349;C0783;56;F;Solteiro;Brasília;Centro-Oeste;15898;1;Loja;Teclado;Informática;3;220;10;594;Pix;Sim;Não;5;Não;Não;February;23/02/2025
1350;C0055;54;M;Divorciado;Belém;Norte;4727;3;Loja;Webcam;Informática;1;260;0;260;Pix;Não;Sim;3;Não;Não;September;01/09/2025
1351;C0528;60;M;Casado;Brasília;Centro-Oeste;19947;13;Site;SSD 1TB;Armazenamento;4;650;10;2340;Boleto;Sim;Sim;4;Não;Não;July;05/07/2025
1352;C0403;39;F;Casado;Recife;Nordeste;16819;2;App;Roteador;Redes;3;480;0;1440;Cartão;Não;Não;3;Não;Não;October;24/10/2025
1353;C0098;42;M;Solteiro;Curitiba;Sul;5563;4;Site;Notebook;Informática;3;4500;0;13500;Cartão;Não;Sim;3;Não;Não;August;23/08/2025
1354;C0269;20;F;Divorciado;Belém;Norte;13711;7;App;Notebook;Informática;3;4500;5;12825;Cartão;Sim;Não;1;Sim;Não;April;26/04/2025
1355;C0767;38;F;Solteiro;Curitiba;Sul;5827;11;Loja;Cadeira Gamer;Móveis;1;1800;10;1620;Boleto;Sim;Não;4;Não;Não;June;16/06/2025
1356;C0086;33;M;Divorciado;Fortaleza;Nordeste;8028;5;App;Mouse;Informática;4;120;0;480;Pix;Não;Não;1;Sim;Não;July;26/07/2025
1357;C0409;65;M;Divorciado;Manaus;Norte;19288;2;App;Mouse;Informática;3;120;5;342;Boleto;Sim;Não;5;Não;Não;March;11/03/2025
1358;C0526;46;F;Casado;Curitiba;Sul;21247;12;Loja;Smartwatch;Wearables;4;1600;0;6400;Boleto;Não;Sim;3;Não;Não;November;19/11/2025
1359;C0772;45;M;Solteiro;Rio de Janeiro;Sudeste;2609;15;Site;Mouse;Informática;1;120;0;120;Cartão;Não;Sim;5;Não;Não;June;29/06/2025
1360;C0550;46;F;Casado;Fortaleza;Nordeste;12903;1;Site;Teclado;Informática;4;220;10;792;Boleto;Sim;Não;5;Não;Não;January;10/01/2025
1361;C0615;62;M;Solteiro;Curitiba;Sul;7903;10;Loja;Teclado;Informática;1;220;0;220;Pix;Não;Sim;4;Não;Não;May;13/05/2025
1362;C0097;59;M;Divorciado;Rio de Janeiro;Sudeste;3206;10;Loja;Mouse;Informática;1;120;0;120;Boleto;Não;Sim;4;Não;Não;September;15/09/2025
1363;C0448;25;M;Divorciado;Fortaleza;Nordeste;14864;10;Site;Cadeira Gamer;Móveis;1;1800;10;1620;Pix;Sim;Sim;3;Não;Não;June;28/06/2025
1364;C0603;46;F;Divorciado;Manaus;Norte;5051;14;Loja;Smartphone;Telefonia;1;2800;15;2380;Boleto;Sim;Sim;5;Não;Não;October;11/10/2025
1365;C0656;37;F;Divorciado;Belém;Norte;7447;10;Loja;Impressora;Informática;3;950;0;2850;Pix;Não;Sim;2;Sim;Não;July;02/07/2025
1366;C0564;30;M;Solteiro;Belém;Norte;3403;10;Site;Headset;Informática;3;380;5;1083;Pix;Sim;Não;3;Não;Não;November;28/11/2025
1367;C0588;57;F;Solteiro;Belém;Norte;20397;14;Loja;Monitor;Informática;2;1100;5;2090;Boleto;Sim;Sim;1;Sim;Não;December;15/12/2025
1368;C0163;70;M;Solteiro;Brasília;Centro-Oeste;19127;14;App;Notebook;Informática;2;4500;10;8100;Boleto;Sim;Sim;5;Não;Não;March;28/03/2025
1369;C0509;46;F;Casado;Brasília;Centro-Oeste;2334;10;App;Monitor;Informática;3;1100;10;2970;Boleto;Sim;Sim;4;Não;Não;January;27/01/2025
1370;C0326;46;M;Casado;Recife;Nordeste;20841;2;Loja;Headset;Informática;2;380;0;760;Cartão;Não;Não;5;Não;Não;June;25/06/2025
1371;C0773;27;F;Divorciado;Brasília;Centro-Oeste;7479;7;App;SSD 1TB;Armazenamento;1;650;5;617,5;Boleto;Sim;Não;5;Não;Não;August;08/08/2025
1372;C0071;22;F;Casado;Brasília;Centro-Oeste;6959;15;Loja;Mouse;Informática;3;120;10;324;Boleto;Sim;Sim;5;Não;Não;January;13/01/2025
1373;C0446;70;M;Solteiro;Manaus;Norte;6563;0;Site;Smartphone;Telefonia;4;2800;10;10080;Cartão;Sim;Não;4;Não;Não;April;21/04/2025
1374;C0478;36;M;Divorciado;Manaus;Norte;4773;15;Site;Smartphone;Telefonia;3;2800;5;7980;Boleto;Sim;Sim;3;Não;Não;February;01/02/2025
1375;C0664;58;F;Solteiro;Recife;Nordeste;19591;5;App;Notebook;Informática;2;4500;15;7650;Boleto;Sim;Sim;2;Sim;Não;October;07/10/2025
1376;C0785;27;M;Divorciado;Belém;Norte;15732;8;App;Notebook;Informática;4;4500;10;16200;Pix;Sim;Sim;2;Sim;Sim;October;22/10/2025
1377;C0681;69;F;Divorciado;Rio de Janeiro;Sudeste;3347;3;App;Impressora;Informática;2;950;0;1900;Boleto;Não;Não;5;Não;Não;February;20/02/2025
1378;C0797;50;M;Divorciado;Brasília;Centro-Oeste;20029;6;Loja;Mouse;Informática;2;120;5;228;Cartão;Sim;Não;5;Não;Não;January;31/01/2025
1379;C0621;45;F;Divorciado;Belém;Norte;11173;1;App;Impressora;Informática;2;950;10;1710;Boleto;Sim;Não;4;Não;Não;September;24/09/2025
1380;C0382;66;F;Solteiro;Curitiba;Sul;21844;2;App;Smartphone;Telefonia;4;2800;20;8960;Pix;Sim;Não;5;Não;Não;March;28/03/2025
1381;C0733;36;F;Solteiro;Recife;Nordeste;18527;13;Loja;Roteador;Redes;3;480;10;1296;Pix;Sim;Sim;5;Não;Não;January;01/01/2025
1382;C0726;67;F;Casado;Curitiba;Sul;11877;15;Site;Notebook;Informática;3;4500;10;12150;Cartão;Sim;Sim;3;Não;Não;November;29/11/2025
1383;C0485;61;M;Divorciado;São Paulo;Sudeste;6703;1;Loja;Smartphone;Telefonia;1;2800;10;2520;Pix;Sim;Não;5;Não;Não;March;21/03/2025
1384;C0685;28;F;Solteiro;Rio de Janeiro;Sudeste;14888;5;Loja;Impressora;Informática;2;950;15;1615;Boleto;Sim;Não;2;Sim;Não;August;15/08/2025
1385;C0244;33;M;Solteiro;Belém;Norte;20277;10;App;Smartwatch;Wearables;2;1600;10;2880;Pix;Sim;Sim;4;Não;Não;May;27/05/2025
1386;C0258;29;M;Casado;Curitiba;Sul;17476;6;Site;Smartwatch;Wearables;1;1600;10;1440;Cartão;Sim;Sim;3;Não;Não;April;08/04/2025
1387;C0704;48;F;Divorciado;Manaus;Norte;15258;9;Loja;Smartphone;Telefonia;3;2800;20;6720;Boleto;Sim;Sim;4;Não;Não;June;24/06/2025
1388;C0209;56;M;Divorciado;Manaus;Norte;1817;13;App;Smartphone;Telefonia;3;2800;0;8400;Boleto;Não;Sim;5;Não;Não;July;12/07/2025
1389;C0186;48;F;Casado;Manaus;Norte;20532;1;App;Headset;Informática;2;380;10;684;Pix;Sim;Não;4;Não;Não;April;03/04/2025
1390;C0721;22;M;Casado;Manaus;Norte;2917;3;Site;Smartphone;Telefonia;2;2800;10;5040;Cartão;Sim;Sim;5;Não;Não;November;03/11/2025
1391;C0795;70;F;Casado;Manaus;Norte;16584;2;Loja;Headset;Informática;2;380;0;760;Cartão;Não;Não;5;Não;Não;January;20/01/2025
1392;C0536;39;M;Casado;Fortaleza;Nordeste;18453;11;App;SSD 1TB;Armazenamento;1;650;10;585;Cartão;Sim;Sim;3;Não;Não;April;29/04/2025
1393;C0357;59;F;Divorciado;Recife;Nordeste;7850;14;Loja;SSD 1TB;Armazenamento;4;650;0;2600;Cartão;Não;Sim;5;Não;Não;August;19/08/2025
1394;C0195;30;M;Casado;Manaus;Norte;7025;11;Site;Mouse;Informática;2;120;0;240;Pix;Não;Sim;5;Não;Não;April;04/04/2025
1395;C0710;31;F;Casado;Belém;Norte;12898;7;Site;Cadeira Gamer;Móveis;1;1800;15;1530;Cartão;Sim;Sim;4;Não;Não;March;11/03/2025
1396;C0232;48;M;Divorciado;Rio de Janeiro;Sudeste;8564;7;Site;Mouse;Informática;4;120;5;456;Cartão;Sim;Sim;5;Não;Não;April;16/04/2025
1397;C0397;37;M;Casado;Recife;Nordeste;7708;13;Loja;SSD 1TB;Armazenamento;4;650;5;2470;Boleto;Sim;Não;2;Sim;Não;May;31/05/2025
1398;C0253;62;F;Solteiro;Manaus;Norte;11187;14;App;Headset;Informática;1;380;15;323;Boleto;Sim;Sim;4;Não;Não;September;12/09/2025
1399;C0221;58;M;Divorciado;Brasília;Centro-Oeste;17096;4;Site;Notebook;Informática;3;4500;10;12150;Pix;Sim;Sim;3;Não;Não;April;23/04/2025
1400;C0352;29;F;Divorciado;Rio de Janeiro;Sudeste;11960;1;Site;Teclado;Informática;1;220;10;198;Pix;Sim;Não;2;Sim;Não;April;05/04/2025
1401;C0055;57;M;Divorciado;Brasília;Centro-Oeste;4186;7;Site;Cadeira Gamer;Móveis;3;1800;0;5400;Cartão;Não;Sim;4;Não;Não;September;19/09/2025
1402;C0390;51;M;Divorciado;Fortaleza;Nordeste;11127;15;App;Cadeira Gamer;Móveis;1;1800;0;1800;Cartão;Não;Não;3;Não;Não;December;02/12/2025
1403;C0517;50;M;Casado;Fortaleza;Nordeste;11656;3;Site;Teclado;Informática;2;220;0;440;Boleto;Não;Sim;5;Não;Não;August;24/08/2025
1404;C0105;40;M;Casado;Rio de Janeiro;Sudeste;18862;12;Site;Mouse;Informática;3;120;0;360;Cartão;Não;Não;3;Não;Não;September;27/09/2025
1405;C0272;24;F;Divorciado;Fortaleza;Nordeste;4948;7;Loja;Notebook;Informática;4;4500;5;17100;Boleto;Sim;Sim;4;Não;Não;February;22/02/2025
1406;C0182;46;F;Divorciado;Brasília;Centro-Oeste;6819;3;App;Mouse;Informática;2;120;0;240;Cartão;Não;Não;3;Não;Não;August;21/08/2025
1407;C0396;51;F;Casado;Manaus;Norte;10634;6;App;Headset;Informática;2;380;0;760;Cartão;Não;Não;5;Não;Não;May;18/05/2025
1408;C0403;39;M;Divorciado;São Paulo;Sudeste;6711;10;Loja;Smartphone;Telefonia;4;2800;5;10640;Cartão;Sim;Sim;5;Não;Não;May;22/05/2025
1409;C0569;35;F;Solteiro;Manaus;Norte;6436;3;App;Smartphone;Telefonia;2;2800;0;5600;Boleto;Não;Sim;4;Não;Não;November;16/11/2025
1410;C0433;32;F;Solteiro;Recife;Nordeste;14660;10;Loja;Roteador;Redes;1;480;15;408;Cartão;Sim;Não;5;Não;Não;June;26/06/2025
1411;C0037;69;F;Solteiro;Recife;Nordeste;7297;15;Loja;Smartwatch;Wearables;4;1600;0;6400;Boleto;Não;Sim;3;Não;Não;June;10/06/2025
1412;C0370;50;M;Casado;São Paulo;Sudeste;15467;2;App;Monitor;Informática;4;1100;0;4400;Cartão;Não;Não;5;Não;Não;April;17/04/2025
1413;C0484;28;M;Divorciado;Rio de Janeiro;Sudeste;5268;8;Site;Mouse;Informática;4;120;20;384;Pix;Sim;Sim;4;Não;Não;May;06/05/2025
1414;C0056;19;M;Solteiro;Manaus;Norte;11697;14;App;Notebook;Informática;4;4500;0;18000;Boleto;Não;Sim;3;Não;Não;February;26/02/2025
1415;C0327;23;M;Divorciado;Fortaleza;Nordeste;4351;15;Loja;Cadeira Gamer;Móveis;3;1800;0;5400;Cartão;Não;Sim;5;Não;Não;June;04/06/2025
1416;C0139;52;M;Solteiro;Brasília;Centro-Oeste;9777;2;Loja;Impressora;Informática;1;950;0;950;Cartão;Não;Não;4;Não;Não;February;09/02/2025
1417;C0713;34;F;Divorciado;Rio de Janeiro;Sudeste;19224;14;Site;Teclado;Informática;1;220;0;220;Boleto;Não;Sim;3;Não;Não;January;28/01/2025
1418;C0376;56;M;Casado;São Paulo;Sudeste;9615;6;Loja;Smartwatch;Wearables;1;1600;0;1600;Cartão;Não;Sim;5;Não;Não;March;15/03/2025
1419;C0758;20;F;Casado;Recife;Nordeste;16447;9;Loja;Smartphone;Telefonia;1;2800;0;2800;Boleto;Não;Não;4;Não;Não;April;04/04/2025
1420;C0164;21;F;Solteiro;São Paulo;Sudeste;2956;10;App;Monitor;Informática;1;1100;5;1045;Pix;Sim;Sim;4;Não;Não;May;22/05/2025
1421;C0556;45;M;Casado;São Paulo;Sudeste;6549;8;Loja;Monitor;Informática;2;1100;0;2200;Pix;Não;Não;5;Não;Não;April;29/04/2025
